observed_on,updated_at,num_identification_agreements,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,scientific_name,common_name
1/28/2024,2024-01-31 05:00:47 UTC,1,"Elysian Park Dr, Los Angeles, CA, US",34.0852879,-118.245408,4,4,Quercus agrifolia,coast live oak
1/28/2024,2024-01-30 22:28:32 UTC,1,"E Virginia Ave, Glendora, CA, US",34.1585607,-117.8284765,30,30,Quercus agrifolia,coast live oak
1/28/2024,2024-02-09 17:42:45 UTC,1,"Angeles National Forest, Sierra Madre, CA, US",34.21442833,-118.0206,3,3,Quercus agrifolia,coast live oak
1/29/2024,2024-02-10 23:07:05 UTC,0,"Cal State LA, Los Angeles, CA, US",34.0652515,-118.16895,9,9,Quercus agrifolia,coast live oak
1/29/2024,2024-01-30 22:25:19 UTC,1,"Angeles National Forest, Altadena, CA, US",34.21399272,-118.1640309,34,34,Quercus agrifolia,coast live oak
1/29/2024,2024-01-31 10:29:03 UTC,1,"Cal State LA, Los Angeles, CA, US",34.0652305,-118.16897,4,4,Quercus agrifolia,coast live oak
1/30/2024,2024-02-01 05:17:19 UTC,1,"Westwood, Los Angeles, CA, USA",34.07385105,-118.4543315,10,10,Quercus agrifolia,coast live oak
1/31/2024,2024-03-22 01:24:24 UTC,1,"Latigo Ln, Rolling Hills Estates, CA, US",33.79293,-118.3606867,35,35,Quercus agrifolia,coast live oak
1/31/2024,2024-02-01 22:18:25 UTC,2,"Kenneth Hahn State Recreation Area, View Park, CA, US",34.00409445,-118.3417967,4,4,Quercus agrifolia,coast live oak
2/2/2024,2024-08-31 02:09:11 UTC,1,"Pacific Palisades, Los Angeles, CA, USA",34.04186148,-118.5317378,4,4,Quercus agrifolia,coast live oak
1/27/2024,2024-02-03 22:22:41 UTC,1,"54th St. & San Pedro St., Los Angeles, CA 90011, USA",33.9930963,-118.2696444,,,Quercus agrifolia,coast live oak
2/2/2024,2024-02-03 07:33:42 UTC,1,"Griffith Park, Los Angeles, CA, US",34.14596117,-118.2922133,3,3,Quercus agrifolia,coast live oak
2/3/2024,2024-02-07 22:56:21 UTC,1,Agoura Hills,34.11010742,-118.7192688,3000,3000,Quercus agrifolia,coast live oak
2/3/2024,2024-02-07 22:56:19 UTC,1,"Griffith Park, Los Angeles, CA, US",34.11953617,-118.3064033,3,3,Quercus agrifolia,coast live oak
2/3/2024,2025-01-15 06:43:51 UTC,1,"Malibu Creek State Park, Calabasas, CA, US",34.09845,-118.7213833,4,4,Quercus agrifolia,coast live oak
2/3/2024,2025-01-15 06:43:51 UTC,1,"Malibu Creek State Park, Calabasas, CA, US",34.09861117,-118.7273417,46,46,Quercus agrifolia,coast live oak
2/3/2024,2024-02-09 17:42:32 UTC,1,"Tujunga, Los Angeles, CA, USA",34.23701389,-118.2861667,,,Quercus agrifolia,coast live oak
3/20/2021,2024-02-07 22:53:47 UTC,2,"Laurel Canyon Park, Los Angeles, CA, US",34.12234167,-118.3749167,5,5,Quercus agrifolia,coast live oak
1/27/2024,2024-02-08 23:53:49 UTC,2,"South Hills, Glendora, CA, US",34.12126117,-117.8477383,14,14,Quercus agrifolia,coast live oak
2/7/2024,2024-02-09 17:39:23 UTC,2,"Cal State LA, Los Angeles, CA, US",34.06668548,-118.1701581,12,12,Quercus agrifolia,coast live oak
2/7/2024,2024-02-08 23:52:19 UTC,2,"Ed Davis Park in Towsley Canyon, Newhall, CA, US",34.35670833,-118.5647883,42,42,Quercus agrifolia,coast live oak
2/7/2024,2024-02-08 23:52:04 UTC,2,"Ed Davis Park in Towsley Canyon, Newhall, CA, US",34.35508333,-118.5588917,24,24,Quercus agrifolia,coast live oak
2/5/2024,2024-02-09 17:38:51 UTC,2,"Bell Canyon Rd, Los Angeles, CA, US",34.206805,-118.66465,5,5,Quercus agrifolia,coast live oak
2/8/2024,2024-02-08 23:49:34 UTC,1,"La Casita Del Arroyo, Pasadena, CA, US",34.14213617,-118.1674283,4,4,Quercus agrifolia,coast live oak
2/8/2024,2024-02-10 04:52:11 UTC,1,"Hahamongna Watershed Park, Pasadena, CA, US",34.19309667,-118.1757367,4,4,Quercus agrifolia,coast live oak
2/8/2024,2024-02-09 17:36:28 UTC,1,"Hahamongna Watershed Park, Pasadena, CA, US",34.19268333,-118.17475,4,4,Quercus agrifolia,coast live oak
2/8/2024,2024-03-07 06:37:34 UTC,1,"Angeles National Forest, Santa Clarita, CA, US",34.37980103,-118.4025546,25,25,Quercus agrifolia,coast live oak
2/6/2024,2024-06-17 03:23:35 UTC,1,"Santa Clarita, CA 91321, USA",34.37938497,-118.402589,,,Quercus agrifolia,coast live oak
2/10/2024,2024-02-21 22:43:34 UTC,1,Santa Clarita,34.36022949,-118.5018768,1726,1726,Quercus agrifolia,coast live oak
2/10/2024,2024-02-10 19:31:24 UTC,0,"Echo Park Ave, Los Angeles, CA, US",34.08536829,-118.245449,5,5,Quercus agrifolia,coast live oak
2/10/2024,2024-02-10 19:31:28 UTC,0,"Elysian Park Dr, Los Angeles, CA, US",34.0853381,-118.2454599,4,4,Quercus agrifolia,coast live oak
2/10/2024,2024-02-10 22:16:46 UTC,1,"Santa Monica Mountains National Recreation Area, Malibu, CA, US",34.05348333,-118.77672,10,10,Quercus agrifolia,coast live oak
2/10/2024,2024-10-15 03:17:56 UTC,1,"O'Melveny Park, Los Angeles, CA, US",34.31167402,-118.514541,4,4,Quercus agrifolia,coast live oak
2/10/2024,2024-02-11 22:46:33 UTC,1,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.13304269,-118.5918193,34,34,Quercus agrifolia,coast live oak
2/10/2024,2024-11-07 08:05:06 UTC,0,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.1295195,-118.5908283,5,5,Quercus agrifolia,coast live oak
2/10/2024,2024-07-22 03:00:50 UTC,1,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.12943333,-118.5907967,14,14,Quercus agrifolia,coast live oak
2/10/2024,2024-02-15 16:04:12 UTC,0,"Los Angeles, CA 90012, USA",34.08533338,-118.2448703,9,9,Quercus agrifolia,coast live oak
2/10/2024,2024-02-11 20:28:15 UTC,1,"Griffith Park, Los Angeles, CA, US",34.1345555,-118.2859117,4,4,Quercus agrifolia,coast live oak
2/11/2024,2024-02-12 01:16:59 UTC,0,"Malibu, CA 90265, USA",34.08172486,-118.824282,7,7,Quercus agrifolia,coast live oak
2/11/2024,2024-02-12 01:16:26 UTC,0,"Zumas/Trancas Canyons, Santa Monica Mountains National Recreation Area, Los Angeles County, US-CA, US",34.08165164,-118.8247984,6,6,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:30:07 UTC,1,"Whittier College, Whittier, CA, US",33.97663461,-118.0308681,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:29:41 UTC,1,"Whittier College, Whittier, CA, US",33.97661999,-118.0297502,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:29:35 UTC,1,"Whittier College, Whittier, CA, US",33.97717937,-118.0316363,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:29:12 UTC,1,"Whittier College, Whittier, CA, US",33.97746084,-118.0319836,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:29:06 UTC,1,"Whittier College, Whittier, CA, US",33.97725741,-118.0301737,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:29:21 UTC,1,"Whittier College, Whittier, CA, US",33.97713322,-118.0300773,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:28:59 UTC,1,"Whittier College, Whittier, CA, US",33.97650195,-118.0290058,3,3,Quercus agrifolia,coast live oak
2/12/2024,2024-02-23 06:28:49 UTC,1,"Whittier College, Whittier, CA, US",33.97639608,-118.0279816,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-13 23:07:49 UTC,1,"Temescal Gateway Park, Los Angeles, CA, US",34.05468883,-118.5296083,4,4,Quercus agrifolia,coast live oak
2/12/2024,2024-02-13 23:06:30 UTC,1,"Temescal Gateway Park, Los Angeles, CA, US",34.05388883,-118.5287783,13,13,Quercus agrifolia,coast live oak
2/13/2024,2024-02-13 17:39:21 UTC,0,"La Cañada Flintridge, CA, US",34.20046412,-118.2135727,4,4,Quercus agrifolia,coast live oak
2/13/2024,2024-02-13 17:41:53 UTC,0,"La Cañada Flintridge, CA, US",34.20047215,-118.2135788,4,4,Quercus agrifolia,coast live oak
2/9/2024,2024-02-14 12:28:00 UTC,2,"Oak Park, CA 91301, USA",34.09795306,-118.7314143,2851,2851,Quercus agrifolia,coast live oak
1/30/2024,2024-02-19 11:58:14 UTC,1,"Placerita Canyon State Park, Newhall, CA, US",34.37618176,-118.4669966,795,795,Quercus agrifolia,coast live oak
2/13/2024,2024-02-14 04:51:20 UTC,1,"UCLA, Los Angeles, CA, US",34.07414441,-118.4544834,25,25,Quercus agrifolia,coast live oak
2/13/2024,2024-02-13 20:48:31 UTC,0,"UCLA, Los Angeles, CA, US",34.07375303,-118.4550356,14,14,Quercus agrifolia,coast live oak
2/13/2024,2024-02-14 12:19:41 UTC,1,"Ed Davis Park in Towsley Canyon, Newhall, CA, US",34.35651167,-118.567695,4,4,Quercus agrifolia,coast live oak
2/13/2024,2024-02-14 12:07:33 UTC,1,"UCLA, Los Angeles, CA, US",34.0736,-118.4544367,4,4,Quercus agrifolia,coast live oak
2/14/2024,2024-02-14 17:35:27 UTC,0,"Veteran Ave, Los Angeles, CA, US",34.07352118,-118.4551805,21,21,Quercus agrifolia agrifolia,California Live Oak
2/14/2024,2024-03-05 00:13:27 UTC,1,"California, US",34.05119983,-117.7631314,8,28874,Quercus agrifolia,coast live oak
2/14/2024,2024-03-05 00:13:21 UTC,1,"Pomona College, Claremont, CA, US",34.09849522,-117.7139028,4,4,Quercus agrifolia,coast live oak
2/14/2024,2024-02-14 18:29:39 UTC,0,"Pomona College, Claremont, CA, US",34.09870109,-117.7139721,5,5,Quercus agrifolia,coast live oak
2/12/2024,2024-09-23 16:40:56 UTC,1,"Saugus, Santa Clarita, CA, USA",34.38739444,-118.5125806,5,5,Quercus agrifolia,coast live oak
2/12/2024,2024-02-19 11:50:43 UTC,2,"Saugus, Santa Clarita, CA, USA",34.39051111,-118.5080639,22,22,Quercus agrifolia,coast live oak
2/13/2024,2024-02-20 19:41:10 UTC,2,"Los Angeles County, CA, USA",34.36577778,-118.5632389,74,74,Quercus agrifolia,coast live oak
2/14/2024,2024-02-15 04:44:15 UTC,1,"UCLA Anderson School of Management, Los Angeles, CA, US",34.07409396,-118.4441452,6,6,Quercus agrifolia,coast live oak
2/14/2024,2024-02-15 17:00:22 UTC,0,"UCLA Anderson School of Management, Los Angeles, CA, US",34.07401347,-118.4441501,40,40,Quercus agrifolia,coast live oak
2/14/2024,2024-02-20 14:30:59 UTC,1,"UCLA Anderson School of Management, Los Angeles, CA, US",34.0742155,-118.4441263,7,7,Quercus agrifolia,coast live oak
2/14/2024,2024-02-20 14:30:48 UTC,1,"Angeles National Forest, Altadena, CA, US",34.21545333,-118.1617972,4,4,Quercus agrifolia,coast live oak
1/27/2024,2024-02-20 14:30:45 UTC,1,"Mountain View Mortuary & Cemetery, Altadena, CA, US",34.18588833,-118.1495055,28,28,Quercus agrifolia,coast live oak
2/15/2024,2024-02-16 07:06:38 UTC,1,"La Cañada Flintridge, CA, US",34.20038007,-118.2135455,3,3,Quercus agrifolia,coast live oak
2/15/2024,2024-02-16 07:06:44 UTC,1,"Veteran Ave, Los Angeles, CA, US",34.07417811,-118.4544758,3,3,Quercus agrifolia agrifolia,California Live Oak
2/15/2024,2024-02-20 14:29:09 UTC,1,"UCLA, Los Angeles, CA, US",34.07406757,-118.454247,4,4,Quercus agrifolia,coast live oak
2/15/2024,2024-02-20 14:28:40 UTC,1,"Pomona College, Claremont, CA, US",34.09866726,-117.715506,6,6,Quercus agrifolia,coast live oak
2/15/2024,2024-02-20 14:28:27 UTC,1,"Pomona College, Claremont, CA, US",34.09843467,-117.7155889,5,5,Quercus agrifolia,coast live oak
2/15/2024,2024-02-20 14:28:18 UTC,1,"Pomona College, Claremont, CA, US",34.0976711,-117.7143039,4,4,Quercus agrifolia,coast live oak
2/15/2024,2024-02-16 07:02:55 UTC,1,"Pomona College, Claremont, CA, US",34.09568747,-117.7128931,4,4,Quercus agrifolia,coast live oak
2/15/2024,2024-02-16 07:02:39 UTC,1,"UCLA, Los Angeles, CA, US",34.07456329,-118.4550326,150,150,Quercus agrifolia,coast live oak
2/15/2024,2024-02-16 07:02:45 UTC,1,"UCLA, Los Angeles, CA, US",34.07478564,-118.4550512,395,395,Quercus agrifolia agrifolia,California Live Oak
2/15/2024,2024-04-14 19:16:19 UTC,1,"Pomona College, Claremont, CA, US",34.09660423,-117.7132016,3,3,Quercus agrifolia,coast live oak
2/16/2024,2024-02-20 14:27:54 UTC,1,"Malibu Creek State Park, Agoura Hills, CA, US",34.09984167,-118.7314,47,47,Quercus agrifolia,coast live oak
2/17/2024,2024-02-20 14:24:13 UTC,1,"Hopkins Wilderness Park, Redondo Beach, CA, US",33.82933449,-118.3738999,4,4,Quercus agrifolia,coast live oak
2/17/2024,2024-02-20 14:24:06 UTC,2,"Hollywood, CA 90068, USA",34.13179385,-118.3183774,4,4,Quercus agrifolia,coast live oak
2/17/2024,2025-01-15 06:43:51 UTC,1,"Griffith Observatory, Los Angeles, CA, US",34.11802217,-118.3002167,4,4,Quercus agrifolia,coast live oak
2/17/2024,2024-02-20 14:23:26 UTC,1,"Los Angeles County, CA, USA",34.33846667,-118.5398556,47,47,Quercus agrifolia,coast live oak
2/16/2024,2024-02-20 14:22:01 UTC,1,"Nicholas Flat Natural Preserve, Malibu, CA, US",34.06633333,-118.9085383,3,3,Quercus agrifolia agrifolia,California Live Oak
2/20/2024,2024-02-23 00:56:23 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14134167,-118.167655,4,4,Quercus agrifolia,coast live oak
2/17/2024,2024-02-21 06:02:16 UTC,1,"Lake Balboa, Los Angeles, CA, USA",34.172418,-118.470714,,,Quercus agrifolia,coast live oak
2/21/2024,2024-09-23 04:25:25 UTC,1,"Kenneth Hahn State Recreation Area, Los Angeles, CA, US",34.01210422,-118.3684102,225,225,Quercus agrifolia,coast live oak
2/21/2024,2024-02-21 21:43:55 UTC,0,"UCLA Anderson School of Management, Los Angeles, CA, US",34.07404195,-118.4443956,5,5,Quercus agrifolia,coast live oak
2/21/2024,2024-03-28 18:53:45 UTC,0,"UCLA Anderson School of Management, Los Angeles, CA, US",34.07391001,-118.4444435,4,4,Quercus agrifolia,coast live oak
2/21/2024,2024-02-23 04:48:02 UTC,1,"Newhall, Santa Clarita, CA, USA",34.37278611,-118.5128472,5,5,Quercus agrifolia,coast live oak
2/20/2024,2024-02-22 00:34:48 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.13929404,-118.1676316,717,717,Quercus agrifolia,coast live oak
2/21/2024,2024-02-22 04:58:38 UTC,1,"South Arroyo, Pasadena, CA, USA",34.14086944,-118.1674528,,,Quercus agrifolia,coast live oak
2/21/2024,2024-02-22 02:12:19 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14110833,-118.16745,4,4,Quercus agrifolia,coast live oak
2/20/2024,2024-02-22 04:25:44 UTC,1,"Lower Arroyo Park Area, Pasadena, CA, US",34.14135283,-118.1676633,4,4,Quercus agrifolia,coast live oak
2/22/2024,2024-02-22 19:58:56 UTC,0,"Los Angeles, CA 90041, USA",34.1407125,-118.1932618,,,Quercus agrifolia,coast live oak
2/20/2024,2024-02-22 21:00:12 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14079619,-118.1676972,23,23,Quercus agrifolia,coast live oak
2/21/2024,2024-02-29 18:42:49 UTC,2,"La Casita Del Arroyo, Pasadena, CA, US",34.142175,-118.16738,5,5,Quercus agrifolia,coast live oak
2/22/2024,2024-02-23 01:23:44 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.13913717,-118.1674991,329,329,Quercus agrifolia,coast live oak
2/22/2024,2024-02-23 02:00:51 UTC,0,"South Arroyo, Pasadena, CA, USA",34.1414766,-118.1669966,,,Quercus agrifolia,coast live oak
2/22/2024,2024-02-23 02:35:30 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14143333,-118.1670083,4,4,Quercus agrifolia,coast live oak
2/22/2024,2024-02-23 02:53:24 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14238617,-118.1672283,4,4,Quercus agrifolia,coast live oak
2/22/2024,2024-02-23 03:21:07 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14143333,-118.1670083,4,4,Quercus agrifolia,coast live oak
2/22/2024,2024-02-26 03:30:08 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.1422,-118.1674333,3,3,Quercus agrifolia,coast live oak
2/23/2024,2024-05-10 18:38:15 UTC,0,"Whitehall Ct, Glendale, CA, US",34.16326383,-118.2050167,3,3,Quercus agrifolia,coast live oak
2/23/2024,2024-04-17 06:31:31 UTC,1,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.07409167,-118.6047533,4,4,Quercus agrifolia,coast live oak
2/23/2024,2024-02-24 02:29:53 UTC,1,"Claremont, CA, US",34.15078617,-117.7140283,4,4,Quercus agrifolia,coast live oak
2/24/2024,2024-02-25 21:10:56 UTC,1,"El Monte, CA 91733, USA",34.03287222,-118.0461833,,,Quercus agrifolia,coast live oak
2/24/2024,2024-02-25 21:10:49 UTC,1,"Santa Monica College, Santa Monica, CA, US",34.01688333,-118.468955,14,14,Quercus agrifolia,coast live oak
2/24/2024,2024-05-27 18:27:27 UTC,1,"Rubio Canyon Rd, Altadena, CA, US",34.20167754,-118.1220176,4,4,Quercus agrifolia,coast live oak
2/24/2024,2024-02-25 04:40:06 UTC,1,"Jewett Dr, Los Angeles, CA, US",34.10738333,-118.375175,4,4,Quercus agrifolia,coast live oak
2/24/2024,2024-02-27 00:05:24 UTC,2,"Angeles National Forest, Sylmar, CA, US",34.31720833,-118.3083883,4,4,Quercus agrifolia,coast live oak
1/28/2024,2024-02-25 23:26:07 UTC,0,"Elysian Park Dr, Los Angeles, CA, US",34.08529758,-118.245366,4,4,Quercus agrifolia,coast live oak
1/28/2024,2024-02-26 23:52:33 UTC,1,"Elysian Park Dr, Los Angeles, CA, US",34.08522428,-118.2452195,3,3,Quercus agrifolia,coast live oak
2/25/2024,2024-11-04 03:08:08 UTC,2,"Brodiaea Reserve, Glendora, CA, US",34.1580805,-117.84272,4,4,Quercus agrifolia,coast live oak
2/24/2024,2024-02-26 17:14:58 UTC,1,"Malibu Creek State Park, Agoura Hills, CA, US",34.10033883,-118.727005,3,3,Quercus agrifolia,coast live oak
2/26/2024,2024-02-26 23:37:39 UTC,1,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.0834743,-118.7047744,4,4,Quercus agrifolia,coast live oak
2/17/2024,2024-09-11 06:14:22 UTC,1,"Echo Park, Los Angeles, CA, USA",34.08979422,-118.2414074,4,4,Quercus agrifolia,coast live oak
2/18/2024,2024-09-11 06:14:22 UTC,1,"Pasadena, CA, USA",34.19454266,-118.1025658,8,8,Quercus agrifolia,coast live oak
2/18/2024,2024-03-01 06:15:29 UTC,1,"Glendora, CA 91741, USA",34.15191667,-117.8807972,,,Quercus agrifolia,coast live oak
2/27/2024,2024-02-28 04:57:03 UTC,1,"El Escorpión Park, Los Angeles, CA, US",34.19556333,-118.66472,4,4,Quercus agrifolia,coast live oak
2/28/2024,2024-02-29 07:29:04 UTC,2,"Madrona Marsh Preserve & Nature Center, Torrance, CA, US",33.82804269,-118.3421653,4,4,Quercus agrifolia,coast live oak
2/29/2024,2024-06-02 16:16:41 UTC,1,Claremont,34.09732056,-117.7095261,4,4,Quercus agrifolia,coast live oak
2/29/2024,2024-03-01 01:00:47 UTC,1,"Pomona College, Claremont, CA, US",34.09746117,-117.7094333,4,4,Quercus agrifolia,coast live oak
3/1/2024,2024-03-01 23:03:57 UTC,1,"Tapia Park, Calabasas, CA, US",34.08397469,-118.7067128,122,122,Quercus agrifolia,coast live oak
3/1/2024,2024-03-22 21:35:49 UTC,1,"W 21st St, Long Beach, CA, US",33.7954577,-118.2041393,3,3,Quercus agrifolia,coast live oak
2/20/2024,2024-09-11 06:14:22 UTC,1,"Elysian Valley, Los Angeles, CA, USA",34.09297185,-118.233316,2,2,Quercus agrifolia,coast live oak
3/1/2024,2024-03-04 13:10:03 UTC,1,"Saloma Ave, Los Angeles, CA, US",34.15741234,-118.458438,20,20,Quercus agrifolia,coast live oak
3/2/2024,2024-03-04 13:08:04 UTC,1,"Ernest E. Debs Regional Park, Los Angeles, CA, US",34.09755015,-118.2008252,4,4,Quercus agrifolia,coast live oak
2/27/2024,2024-03-03 03:57:41 UTC,1,"Los Angeles, CA, USA",34.108,-118.5142867,,,Quercus agrifolia,coast live oak
3/1/2024,2024-08-31 02:09:11 UTC,1,"Los Angeles County, CA, USA",34.29355248,-118.3751041,8,8,Quercus agrifolia,coast live oak
3/2/2024,2024-03-03 15:58:55 UTC,2,"Glendora, CA 91741, USA",34.13610297,-117.865339,8143,8143,Quercus agrifolia,coast live oak
3/2/2024,2024-10-05 09:37:51 UTC,3,"Hillhurst Ave, Los Angeles, CA, US",34.10056383,-118.28682,4,4,Quercus agrifolia agrifolia,California Live Oak
2/25/2024,2024-03-04 13:03:24 UTC,1,"Los Angeles County, CA, USA",34.17199397,-117.848403,,,Quercus agrifolia,coast live oak
3/4/2024,2024-03-05 05:17:07 UTC,0,"Santa Monica Mountains National Recreation Area, Agoura Hills, CA, US",34.15221117,-118.7292167,3,3,Quercus agrifolia,coast live oak
2/24/2024,2024-03-05 03:04:27 UTC,0,"Los Angeles County, CA, USA",34.09999366,-118.815929,4,4,Quercus agrifolia,coast live oak
3/3/2024,2024-03-06 05:14:05 UTC,1,"Rosemead Blvd, Rosemead, CA, US",34.0373805,-118.0739833,10,10,Quercus agrifolia,coast live oak
3/5/2024,2024-03-05 19:49:23 UTC,1,"Colima Rd, Whittier, CA, US",33.96589473,-118.0012124,4,4,Quercus agrifolia,coast live oak
3/5/2024,2024-03-05 20:13:06 UTC,0,"Colima Rd, Whittier, CA, US",33.96600454,-118.0012087,4,4,Quercus agrifolia,coast live oak
3/5/2024,2024-03-05 23:14:04 UTC,0,"Altadena, CA, USA",34.18228889,-118.1694583,,,Quercus agrifolia,coast live oak
3/6/2024,2024-03-06 18:28:29 UTC,0,Pasadena,34.14453125,-118.1665802,241,241,Quercus agrifolia,coast live oak
3/6/2024,2024-03-06 19:31:24 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14315276,-118.1680119,275,275,Quercus agrifolia,coast live oak
3/6/2024,2024-03-06 21:31:49 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14401571,-118.1671776,4,4,Quercus agrifolia,coast live oak
2/22/2024,2024-03-08 01:36:58 UTC,1,"Friends of Gardena Willows Wetland Preserve, Gardena, CA, US",33.8742,-118.2950133,4,4,Quercus agrifolia,coast live oak
3/7/2024,2024-03-08 01:32:47 UTC,1,"N Arroyo Blvd, Pasadena, CA, US",34.14733855,-118.1650929,4,4,Quercus agrifolia,coast live oak
3/7/2024,2024-03-08 01:32:36 UTC,1,"N Arroyo Blvd, Pasadena, CA, US",34.14729224,-118.1651569,5,5,Quercus agrifolia,coast live oak
3/7/2024,2024-03-08 01:32:25 UTC,1,"N Arroyo Blvd, Pasadena, CA, US",34.14735,-118.1651222,3,3,Quercus agrifolia,coast live oak
3/7/2024,2024-03-08 01:32:07 UTC,1,"N Arroyo Blvd, Pasadena, CA, US",34.14733782,-118.165145,4,4,Quercus agrifolia,coast live oak
3/7/2024,2024-03-07 17:29:53 UTC,0,"Lower Arroyo Park Area, Pasadena, CA, US",34.14729973,-118.1649948,5,5,Quercus agrifolia,coast live oak
